amount,hour,day_of_week,is_foreign,prev_transactions,is_fraud
590.5673404719248,21,5,1,48,0
31.51441445241349,22,2,0,7,0
441.0383591508558,3,1,0,1,0
564.5918317991751,0,4,1,43,0
887.7558029350562,20,1,1,34,0
343.0338543483903,1,6,1,20,0
1746.6354590266535,23,5,1,26,0
1410.1173543299408,3,0,1,22,0
171.3157546417643,16,5,1,31,0
1300.534809828723,9,4,0,25,0
1307.6592963348353,22,1,0,6,0
1912.4861261136118,11,2,1,32,0
1344.832918410317,2,2,0,16,1
496.6169671618086,2,5,0,7,0
1855.6551672712556,13,0,1,41,0
1864.335696881168,14,6,1,16,0
1441.452252321904,12,3,0,47,0
1531.7608787740323,8,4,0,41,0
183.87443290136457,1,5,0,46,0
1028.237793721689,18,2,0,47,0
463.9343995867098,15,2,0,17,0
363.2548691836209,10,0,0,35,0
1620.7962949475418,11,2,0,38,0
270.9412352244143,0,4,0,43,0
937.8346223557741,1,0,1,22,0
1877.21790093248,15,1,1,11,0
372.47827907511976,1,0,0,22,0
1956.008854052731,18,6,0,32,0
1988.581683536357,9,4,0,27,0
1111.6786922101235,18,6,1,43,0
341.1153376141387,9,4,0,22,0
632.8936709938504,15,1,1,6,0
849.5611725203937,12,5,1,46,0
619.3391244920876,15,0,0,1,0
561.990524173155,17,4,0,0,0
1944.4871887234988,23,4,1,3,0
307.57629000407553,7,1,0,7,0
1466.9224895250077,23,3,0,48,0
1.8201685889105677,17,0,0,28,0
1192.7691561353513,12,4,0,17,0
1831.9700649041506,6,2,0,36,0
576.5802540923448,20,1,1,30,0
371.8664245401807,22,3,0,5,0
1303.7079099619755,23,3,1,43,0
1053.6442963587199,22,1,0,23,1
1376.3730073850106,5,3,0,47,0
639.3144431627267,8,4,0,40,0
505.1526019165024,5,3,1,14,0
1911.8816811241263,17,0,0,39,0
1846.6757170315889,16,2,1,11,0
915.1759031757477,11,4,0,45,0
1692.5415384425924,2,1,1,48,0
905.1946317909578,4,2,0,13,0
849.3536471269483,6,5,0,26,0
314.36913225099,9,4,0,36,0
853.3857069274537,9,2,0,12,0
1075.296460261014,18,3,0,37,0
45.98615052994425,3,5,0,45,0
888.7818973456374,9,1,1,37,0
1562.9310805720054,17,1,0,2,0
1360.4120666921654,2,0,0,15,0
1270.6788207390061,20,3,1,11,0
1819.2013014459678,2,0,0,13,0
37.04598764063479,4,0,0,33,0
1114.5381247982762,15,3,0,49,0
1574.9103479710045,19,4,1,30,0
1083.1294300198333,12,5,0,38,0
648.467209608178,10,6,0,4,0
273.36487961886377,12,0,0,11,0
1775.2385805605663,18,2,0,25,0
942.0540223828184,5,5,0,16,0
1756.352278774417,23,4,0,43,0
1172.1183927439035,12,3,0,10,0
1348.7100411133865,3,1,0,32,0
1608.7180476025217,21,4,0,40,0
1318.6519336556687,4,0,0,39,0
796.7116265171965,18,2,0,45,0
1027.7531344733734,4,5,0,3,0
1606.288003827084,20,3,0,31,0
747.9269424495953,13,1,0,30,0
776.8547920802257,3,5,0,10,0
192.2845419999443,11,2,0,16,0
1829.2542860082738,5,6,0,26,0
182.98159357593804,18,1,1,7,0
1296.770145719663,9,3,1,20,0
826.9757631267926,0,5,0,32,0
811.8331611206293,22,4,0,49,0
1359.424121308795,22,0,0,4,0
135.12037152712756,15,3,0,31,0
1187.817860119918,3,2,1,24,0
1544.2915401587372,8,4,0,7,0
1656.5973030153018,17,5,0,26,0
341.8902483981568,16,1,0,25,0
1794.9406811062693,14,4,0,39,0
1312.636037603037,18,4,0,28,0
1763.827746840545,6,2,0,8,0
971.0761535032864,17,0,0,17,0
1084.524656849307,5,6,0,6,0
1838.1575157803136,18,4,0,41,0
1799.919177165989,20,4,1,20,0
896.8735858646351,11,0,0,15,0
549.5508506397279,2,0,0,2,0
786.9476986939641,0,1,0,31,0
776.1408927309698,4,5,1,9,0
574.4468830906051,0,1,0,31,0
1749.7388414102472,22,0,0,7,1
1722.2648100229592,6,6,0,31,0
140.6539794486387,14,3,1,49,0
1355.5447530170886,10,0,1,3,0
346.46728286144815,17,1,0,28,0
689.6672808947324,13,2,0,11,0
124.02452523553889,8,2,0,36,0
540.6773000740686,4,5,0,35,0
1537.073721163367,22,4,1,18,0
1770.14563376997,3,6,1,36,0
443.83277665283174,11,2,0,46,0
927.6321306785848,0,1,1,30,0
941.1777718264756,23,2,0,43,0
1747.2770362137087,12,6,0,25,0
1525.835306698735,0,6,0,44,0
1026.6413595177316,2,3,0,5,0
1341.823653743075,21,0,0,28,0
1694.8627527648243,7,0,0,16,0
20.06836909706434,23,1,0,19,0
806.3771720690472,17,4,0,41,0
1814.5790913868802,15,6,1,45,0
1480.885748657059,19,0,1,46,0
700.7167124203477,4,2,0,9,1
1059.7594095432316,15,6,0,5,0
696.1924251112711,1,3,1,47,0
1041.5205467493874,16,4,0,31,0
1311.1110157274431,9,4,0,1,0
837.3077138191574,6,4,0,9,0
1428.5921396379558,9,0,0,36,0
1722.6032222935114,18,5,0,26,0
310.21501152153746,19,4,0,40,0
1864.552033079379,3,1,1,18,1
816.6321624788771,21,2,0,40,0
1375.2421432954065,16,5,0,15,0
500.4850630506008,8,3,0,19,0
1280.8615789896003,8,2,0,35,0
1755.1009942212445,4,1,1,4,0
836.8450679874518,23,1,0,17,0
1822.120384258461,6,6,1,7,0
1986.3343141280234,10,5,0,12,0
213.0780078459562,7,2,0,40,0
686.0099175821726,1,0,0,9,1
1900.8091232127042,1,6,0,35,0
1916.697045276292,9,1,0,18,0
196.31684349813023,20,4,0,30,0
30.982002253896226,23,3,1,35,0
323.03894648958806,15,3,1,28,0
1992.0295539811143,15,1,0,44,0
360.81923360476304,18,4,0,22,0
1005.5926658373243,10,2,0,31,0
1696.9870351345917,5,3,0,48,0
41.782819765724476,5,4,0,10,0
1209.3734755346604,6,4,0,1,0
554.773872290379,15,0,0,31,0
1724.8074979630235,12,1,0,4,0
567.6388373788942,2,4,0,30,0
1373.8246848435358,23,6,1,12,0
1348.7650452623463,23,2,0,21,0
443.7656041704204,8,3,0,34,0
70.56360053683188,23,6,0,18,0
819.0898979970092,2,0,0,28,0
579.0971107797735,5,2,1,22,0
1618.1465214778036,16,3,0,18,0
1600.9280127222353,2,1,1,15,0
914.5908804330584,1,2,0,30,0
1213.4179384211145,11,3,1,15,0
1208.9147724578634,23,0,0,25,0
1654.4891387068192,5,6,1,2,0
850.5798258322718,9,3,0,22,0
551.6179129012277,10,4,0,8,0
530.8048013629544,15,0,0,23,0
1072.848366285126,15,2,1,32,0
898.8472572616929,23,5,1,13,0
880.8014211988874,17,1,0,27,0
183.18354084032475,21,6,0,23,0
1437.488877639701,22,0,0,42,0
428.2596392758395,23,6,0,49,0
394.710306787234,8,0,1,6,0
826.1038822345096,20,0,0,37,0
456.32890489398505,18,3,0,43,0
1168.1326763487227,1,4,0,24,0
743.5552153296086,23,5,1,1,0
898.3745334629874,0,1,0,44,0
1074.8014738864538,15,6,0,0,0
407.8675094411279,21,1,1,22,0
312.34749410819404,17,4,0,46,0
1760.963383844336,2,3,1,39,0
868.0136819600107,23,3,0,17,0
824.7751256554458,0,4,0,46,0
72.18868839541013,5,6,1,7,0
996.454628872199,18,4,1,33,0
1108.7852735003892,21,2,0,42,0
1118.1229010383784,18,3,0,7,0
1414.355307476446,10,6,0,28,0
355.78618814703253,7,0,0,12,0
505.194045327007,4,1,1,0,0
1621.650199995595,19,3,1,28,0
1894.3940630699447,8,4,1,49,0
272.72956198727394,14,0,0,36,0
995.8014594559312,20,2,0,0,0
429.1383292264341,13,5,0,43,0
121.0862635416099,3,2,0,4,0
651.6811729141447,23,0,0,47,0
288.2315627432413,23,6,1,49,0
1420.1562137950582,7,6,0,1,0
1067.9171019292173,19,0,0,46,0
288.5251075096314,16,6,0,21,0
19.47393522262322,1,4,0,29,0
1616.5059409994012,19,6,1,10,0
353.2126179223308,15,5,0,28,0
1212.8270677993112,9,4,1,41,0
674.5069042404144,1,1,0,2,0
1171.386390691756,10,6,0,44,0
631.9916003376658,9,5,1,12,0
174.7921818238161,18,5,0,2,0
446.67706710694944,13,1,0,9,0
376.9290743916721,10,2,0,3,0
856.610685526848,8,0,0,13,0
1316.9092830688885,6,2,0,22,0
528.3483438177688,14,6,0,16,0
25.127800665935283,19,6,0,0,0
1038.355791165249,16,4,0,14,0
1211.9132192285851,2,3,0,1,0
1925.7781175096175,14,6,0,17,0
1179.3521353834005,13,6,0,38,0
942.8739461969055,7,4,0,21,0
1147.22985016951,3,3,0,27,0
1855.873359094192,9,0,0,29,0
1656.9279130576908,1,0,0,12,0
646.6344879942521,13,5,0,2,0
475.27147295061735,7,0,0,2,0
526.0045911197811,22,1,0,44,0
1009.3376583907108,9,1,0,25,0
1488.354853005927,17,3,1,3,0
1006.9351951587412,14,2,0,15,0
136.52499526039708,4,5,1,27,0
1447.4378201795219,21,2,0,7,0
1612.1342872132368,12,3,0,39,0
579.7062323743196,17,1,0,15,0
1328.5873528274174,1,4,0,30,0
853.7572102077323,12,6,0,22,0
1778.3495920991581,13,5,0,1,0
1690.605890763319,9,3,0,8,0
1051.338564620975,3,2,0,26,0
1383.3195860813753,14,3,0,44,0
1766.816052343186,7,3,0,21,0
991.9383031464728,14,0,0,43,0
627.188230237155,13,1,1,33,0
1507.5786096812528,20,5,1,8,0
440.9124433145989,8,0,0,32,0
777.6737648640781,19,1,0,37,0
1731.5887469764805,2,3,0,33,0
1449.1202581983607,14,1,0,34,0
808.218199489751,23,2,1,46,0
430.27426031430645,16,5,0,25,0
712.5808132736408,15,0,1,6,0
568.9241943056386,3,5,1,44,0
353.002486599764,10,3,0,47,0
1486.9224942177477,7,2,0,44,0
504.88770381349286,2,1,1,26,0
908.8807728653599,18,6,0,11,0
772.333034225382,13,1,0,16,0
1964.172679892626,8,2,0,20,0
782.7933960522928,2,6,0,42,0
160.88498311071282,3,1,0,21,0
180.56167939159596,3,0,0,25,0
1181.9166889847766,10,4,0,38,0
1199.1277399247929,18,1,1,12,0
838.0992219748273,15,3,0,41,0
864.2555409317473,22,1,0,41,0
108.81123309890155,21,5,0,44,0
1033.5764742681351,16,3,0,22,0
1009.974211285323,9,1,0,29,0
299.9490877953321,23,1,1,16,0
208.57493283574422,16,3,0,26,0
248.0214087083815,15,0,1,19,0
202.9554647360258,19,6,1,6,0
1219.806682877983,21,6,0,3,0
393.7688221534343,5,4,0,48,0
503.6088742227394,6,4,0,30,0
347.970716158728,13,6,0,29,0
1915.7127735925576,10,0,0,30,0
1709.3803088405189,11,1,0,3,0
461.7591798656902,13,4,1,17,0
655.8050215503299,4,0,0,19,0
420.57579176768934,4,0,1,39,0
984.2600429621866,19,4,0,39,0
40.20145441603294,21,6,1,47,0
1343.0646497846947,22,3,0,46,0
1046.7931414854656,14,2,1,49,0
1797.3792176739055,0,6,0,22,0
329.6209759724999,23,3,0,37,0
1608.4143828762021,22,6,0,8,0
1584.1300679189649,8,1,1,15,0
255.23519724455696,2,3,0,20,0
797.719889064111,3,5,1,8,0
341.13512964788924,15,2,0,24,0
510.18628041464024,6,6,0,48,0
527.2291034862582,21,2,0,35,0
633.9900599306668,2,0,0,46,1
823.4104525891705,15,5,1,42,0
1895.5178752086044,17,1,0,13,0
253.61391375206327,15,0,0,16,0
1947.4105775655473,15,3,0,27,0
462.04664178831365,1,3,0,44,0
1545.9749988273243,9,4,0,40,0
678.6008824194699,6,0,0,47,0
287.0197094392105,14,5,0,7,0
1715.9204813072336,8,0,0,13,0
618.41293757369,6,0,1,14,0
1318.0519530494576,23,0,0,38,0
1133.3209264881666,15,2,0,24,0
944.0408624723577,2,4,0,10,0
992.1431258244296,16,6,0,28,0
1464.7435902704829,22,1,0,2,0
176.4580553327577,7,1,0,38,0
1336.6931432538524,1,1,1,21,0
1791.728390695759,19,2,0,36,0
116.51860584270844,2,4,0,40,0
282.1660251280998,7,5,0,19,0
1433.5472414673607,1,4,0,18,0
875.1260148409905,18,2,1,12,0
807.6936930065631,16,5,0,26,0
274.79630245392747,4,0,1,18,0
1014.0333113948584,19,3,0,15,0
253.96407708155812,16,0,1,1,0
953.7642921647703,9,1,0,0,0
1527.4669826243517,8,0,0,2,0
517.2704514164399,21,2,0,23,0
962.0915501912749,5,1,1,43,0
1984.0399228242745,10,3,1,37,0
1373.6141962847205,1,5,0,1,0
1682.872185839092,22,5,1,15,0
830.280365514531,11,1,1,28,0
1535.9539853285848,11,6,0,36,0
81.97783670970234,15,6,0,43,0
246.69945390194772,21,0,0,3,0
406.9381152472042,23,6,1,13,0
804.501897305824,11,4,0,16,0
1691.6440117732006,20,4,0,43,0
693.185835525073,17,5,1,44,0
1309.5877658374104,12,4,0,16,0
1418.9192753121633,14,1,1,19,0
1172.7785258225945,15,4,0,46,0
715.1266943721023,3,2,1,28,0
1154.529630085375,11,5,0,40,0
685.1889199867027,16,3,0,25,0
168.66360336547214,0,4,0,41,0
1985.615152393843,21,2,1,37,0
255.2377248113893,17,2,0,16,0
145.62441928827863,21,1,0,11,0
1757.1829676651046,15,5,0,27,0
604.3674871248974,0,1,1,8,0
1300.9436511729418,9,3,0,31,0
658.6824535948035,18,3,0,33,0
783.5170873181478,15,0,1,15,0
524.9638310615762,13,3,1,47,0
686.7449675802274,1,5,0,30,0
821.9901007724997,23,6,0,26,0
1441.1117221155935,5,6,0,28,0
1023.5608522753488,21,5,1,0,0
1887.186869096797,22,1,1,26,0
84.71890728371224,4,2,1,31,0
1006.6335769414243,11,0,1,10,0
1168.8653528746045,3,6,0,34,0
1840.4737751624737,21,6,0,1,0
99.26788871923374,23,3,0,45,0
1147.4256702854968,3,2,0,0,0
1707.406227127386,4,1,1,5,0
484.6135285103539,6,4,0,6,0
1752.708404699351,5,0,1,1,0
39.067775139309354,12,5,1,1,0
1465.1768036383257,3,2,1,46,0
1866.2933291161373,12,1,0,4,0
1314.7381256184844,3,1,0,12,0
878.6194587169155,9,0,0,18,0
90.71715192896333,19,0,0,18,0
1840.307512831935,0,3,0,46,0
941.122149160458,20,3,0,0,0
58.964491927560076,7,5,0,34,0
1379.952321586195,6,5,1,17,0
964.19266989894,4,0,1,48,0
249.56628956737904,2,0,0,31,0
429.3293468112089,14,2,1,31,0
129.9168702312367,16,3,0,7,0
1149.0127858774385,22,1,1,10,0
1244.4369290247664,12,6,0,19,0
1011.9788544125333,14,6,1,7,0
1634.3871638722271,18,6,1,27,0
1722.1566337947193,19,3,0,20,0
1231.63316896957,13,3,0,37,0
26.500202935153663,20,0,1,37,0
1390.7640818397235,12,6,1,5,0
836.5804346237828,11,0,1,1,0
1131.5494089695476,23,3,0,9,0
1019.7487917839771,22,4,0,41,1
701.1229920398264,8,4,0,8,0
1834.2799118384166,2,5,1,2,0
268.8157586328126,10,3,1,1,0
1343.3521027547938,9,6,0,35,0
9.714800333204277,0,4,1,7,0
1849.3775597049564,16,5,0,8,0
225.8957623429449,12,5,0,25,0
190.6735760650017,13,3,0,33,0
666.6822584714362,0,5,0,47,0
747.7590057921221,1,0,0,29,0
429.3858445734344,1,0,0,37,0
1170.6582001933223,6,0,0,7,0
886.3852819858852,8,1,1,2,0
69.31700249313374,23,0,0,10,0
639.984472448346,3,6,0,24,0
1621.0553942327679,1,0,0,4,0
1379.7133681888754,18,3,0,11,0
1450.016836306181,4,4,1,29,0
1396.5357312429635,8,6,0,26,0
622.6350697446835,23,4,0,42,0
200.228180231475,12,0,0,4,0
545.6619008821589,11,0,1,19,0
1663.7388150701333,18,0,0,20,0
1960.9611247683592,8,5,0,2,0
988.2001824683812,9,3,1,40,0
20.391009491161398,18,3,0,49,0
280.9495794563238,9,3,0,43,0
644.8390700572153,11,4,0,3,0
1157.5921118373064,13,6,1,23,0
151.11219796482263,7,6,1,6,0
1886.7712401210533,15,1,0,23,0
730.8022628955171,16,4,0,10,0
1825.2558516317213,19,3,0,1,0
1561.2630837112865,3,2,1,43,0
1511.1191077586466,5,1,0,40,0
1213.8324399846817,11,0,0,5,0
1253.9408502866374,17,5,0,6,0
1276.36846719728,6,4,1,37,0
1257.8140526641387,4,5,0,17,0
1107.9027345653242,9,1,0,44,0
1972.8416229472948,5,6,0,8,0
1464.8488442839664,13,2,1,27,0
1554.11583039665,5,1,1,18,0
1745.0531673522646,13,4,0,3,0
432.0638856889725,11,3,0,3,0
168.5245140310265,21,0,0,12,0
966.3059787605987,11,3,0,27,0
1028.647310542927,7,3,0,10,0
1658.5343781198856,9,4,0,1,0
888.1233749853891,15,3,1,5,0
1142.1351980630811,19,3,0,11,0
1054.6148060884032,7,4,1,39,0
77.36736473102472,8,4,1,36,0
1230.814578297231,12,2,0,23,0
1656.2585282627301,19,3,0,8,0
1992.086319031142,3,1,1,25,1
1189.0691361192648,18,6,1,3,0
1187.6274783483823,16,0,0,40,0
329.2057431486611,6,5,0,43,0
247.8036838877413,0,0,1,3,0
1960.123834009993,19,4,0,48,0
788.044620136422,13,5,0,33,0
455.616035718335,16,4,1,21,0
343.4777643642955,12,6,1,12,0
1335.535825452887,1,6,0,14,0
1219.2811493572303,13,2,0,39,0
1287.4606938518475,0,3,0,37,0
176.92404899539306,4,4,0,40,0
1787.1756324133755,6,6,1,42,0
779.1435272212875,18,4,0,43,0
627.4254434542855,13,0,1,1,0
925.2605330482306,23,3,0,1,0
780.7420654295089,13,2,0,42,0
1727.2904292751525,14,6,0,7,0
1858.5926894205863,4,4,0,37,0
607.6029796827628,4,4,1,17,0
1728.0076791124498,20,4,1,28,0
1563.2647359366013,23,0,0,10,0
1861.6845370171789,1,6,1,5,0
492.2548740595898,17,4,0,8,0
1154.3413410918372,23,4,0,21,0
549.8146248961489,8,0,0,45,0
1648.364886478264,9,4,0,24,0
11.643056951557451,17,3,0,30,0
1130.0735066099057,3,3,0,20,0
679.067659112564,7,0,0,37,0
646.0447304485626,17,3,0,18,0
1290.167741405969,19,5,0,9,0
1703.117414178674,16,5,0,45,0
1218.781587395259,15,5,0,36,0
1706.4927843147982,17,2,1,11,0
529.9296266501789,6,4,0,18,0
1039.4842076751972,0,2,0,1,0
901.622541595085,0,3,0,14,0
24.27815410668934,17,0,1,37,0
1114.0674741383395,3,5,1,7,0
1323.3871239682037,22,0,0,45,0
1184.236894433721,19,2,0,34,0
1472.8235176680596,20,3,0,37,0
1143.1077173777012,19,6,1,42,0
134.4337594466631,3,4,0,29,0
233.77460264533815,5,6,0,8,0
1193.3526805103609,2,3,1,29,0
550.6834047553067,5,5,1,48,0
160.2106129404969,12,3,0,18,0
859.7758841536449,22,0,0,28,0
1109.0908735692271,6,1,0,1,0
658.1632307108636,23,5,0,27,0
1441.1469707493302,3,6,0,7,0
1287.897445594388,0,4,1,24,0
1450.7040823279206,1,5,0,9,1
1509.9901852882126,23,5,0,21,0
1297.7413900235379,4,4,0,34,0
1275.2533120570863,12,6,0,41,0
1107.301973873349,18,5,0,23,0
23.767946509017037,3,0,0,25,0
1393.3178597703013,23,3,1,30,0
752.7075404272038,5,0,0,22,0
1885.2768106071526,12,3,0,1,0
1636.1515573833335,4,1,1,38,0
1175.801244593093,12,5,1,32,0
505.1117816567196,9,1,0,23,0
408.2310691620555,2,2,0,11,0
681.4292905174207,22,6,1,36,0
953.659319216457,12,3,0,8,0
592.8349545678552,11,0,0,43,0
1030.3440612895731,3,0,1,42,0
331.57548060085867,9,5,0,43,0
1955.4479128381743,2,0,0,2,0
216.74118537502275,16,2,0,43,0
1863.9563351690897,8,4,0,22,0
1827.242444793987,0,0,0,23,0
1051.1956031571765,17,5,0,32,0
1450.0956334003326,8,1,1,29,0
872.6605476472031,20,6,0,37,0
1260.4391205073339,19,0,0,42,0
681.8112989048162,8,0,0,1,0
603.0168805511053,1,0,1,39,0
1156.8813425528579,18,5,0,21,0
996.7612186937768,15,6,0,10,0
1159.4932019308121,2,4,0,11,0
574.0345019927589,15,0,0,18,0
734.5487058021736,20,4,0,19,0
168.71202329718972,12,4,1,8,0
105.50046817213924,2,6,1,42,0
507.6608022163595,9,6,0,17,0
149.41947180176098,21,2,0,40,0
208.44564256084666,17,1,1,46,0
1626.0438823824802,5,0,0,17,0
78.70852033636191,5,0,1,39,0
1318.2266450755508,17,0,0,35,0
545.8429398819857,5,4,0,26,0
1743.2198157355447,5,6,1,12,0
970.4995768704216,21,3,0,46,0
611.8473421963237,12,1,0,7,0
1035.7602324431796,13,5,0,47,0
764.5340800714924,20,0,1,42,0
539.6578536600032,2,3,0,22,1
229.95120378437014,12,3,1,12,0
1993.9840151222895,14,6,0,6,0
851.6861995157384,11,3,1,49,0
697.1130487750299,20,1,1,39,0
1420.7094867842136,0,3,0,1,0
728.4349135841696,2,5,1,2,0
1666.7153357524865,17,0,0,41,0
909.0871779964901,21,5,1,38,0
1439.3972681176044,7,0,0,22,0
215.7989796673312,1,2,0,6,0
1692.3922519246685,3,4,0,3,0
1471.7002555694417,17,3,0,7,0
424.2218401454694,12,5,1,31,0
291.4267334818275,14,4,1,18,0
633.2684051025232,1,4,0,11,0
1952.1651014777767,9,4,0,9,0
514.4063175595502,1,4,0,13,0
912.7982906843199,20,4,1,26,0
61.01043120895529,11,0,1,43,0
795.0578316028988,4,1,0,20,0
1143.0687108507723,11,3,1,19,0
1906.2961004034223,22,3,0,3,0
1033.9553538351888,0,0,0,18,0
1638.3955450291978,1,5,0,28,0
1094.7081574952322,15,0,0,6,0
82.52924185760068,21,6,0,32,0
630.7015421043583,1,4,0,7,0
1151.5234661543755,15,1,1,10,0
1901.2373378963175,19,3,0,32,0
1718.4015891427155,15,5,0,24,0
457.48287274351645,5,2,0,32,0
440.9995502083079,12,0,0,35,0
403.14476126068763,11,2,0,25,0
1845.0752937087038,22,3,0,35,0
1705.4796400503396,9,0,0,10,0
1549.9919810736446,4,3,0,29,0
786.0774933342309,7,0,1,32,0
1009.2570278932349,5,5,0,9,0
929.1991578455105,4,3,1,28,0
507.5428170111859,19,6,0,24,0
1010.5510642513851,21,2,1,31,0
61.96259915765617,5,1,0,3,0
264.48893662142086,21,5,1,38,0
1773.2926027417238,16,6,0,33,0
1503.607854295815,5,5,0,21,0
846.313949709115,16,0,1,12,0
1034.7835742054706,4,2,1,35,0
740.6277730339949,22,3,1,5,0
1481.8189544541842,16,2,0,16,0
1568.590171284927,16,5,1,25,0
1526.8070952161152,12,0,0,23,0
1445.5008379440646,21,2,0,8,0
409.8041730468989,6,6,1,1,0
676.6019885017171,21,3,0,19,0
940.2210245323662,20,4,1,26,0
662.2551898638835,5,5,0,5,0
1510.1254601164997,13,1,1,49,0
659.3776949756594,15,1,0,26,0
277.325941483889,2,5,0,23,0
798.6818636445598,8,4,0,14,0
1959.8489511319783,14,0,1,47,0
452.5369444542182,20,2,1,32,0
1224.705159227515,17,2,0,41,0
866.5131266295729,9,4,1,9,0
142.97811073100394,9,6,0,20,0
976.2653353901209,22,4,1,5,0
1404.6264929679767,2,3,1,29,0
1026.9267316798098,0,3,0,22,0
1744.3400214294156,2,1,0,35,0
578.5850962985077,4,0,0,45,0
173.41209343662587,6,0,0,48,0
1873.1946577043543,2,6,1,2,0
757.0145027069098,3,4,0,25,0
1153.234697355813,16,1,0,33,0
1584.2142491342618,2,1,1,29,0
649.3030140872855,22,3,0,17,0
1432.6129118170447,3,2,0,16,0
271.70228078583824,1,6,0,44,0
583.296200663805,13,0,0,41,0
290.2765616369033,4,6,0,20,0
1622.6498862443143,20,1,1,23,0
446.07582121834395,1,3,0,3,0
1435.0897072550154,14,3,0,48,0
1886.6534960940594,10,3,0,47,0
1056.0166459286852,21,6,0,24,0
1080.5183553291147,9,2,0,23,0
922.6061026275263,19,1,0,45,0
652.4543966438919,0,4,0,26,0
951.8344068189093,18,4,1,30,0
1206.012257001252,13,3,0,46,0
1971.997152769148,22,3,0,34,0
1875.5913540771303,21,2,0,19,0
1724.4437636279504,13,3,0,15,0
1778.371940874012,0,5,1,30,0
936.2305174007938,8,1,1,6,0
1315.2312100277522,16,3,0,17,0
1790.2383791494922,13,3,0,7,0
786.5085792177148,12,1,0,26,0
1923.5631942125922,12,0,1,13,0
832.1563380762968,5,5,0,17,0
1202.564248121038,6,5,0,0,0
1419.8996218314714,1,4,0,30,0
1901.2334341388007,7,3,0,19,0
489.98793183047985,23,1,1,5,0
1492.5158254990458,5,4,1,44,0
1042.1103567020202,2,6,0,0,0
537.8457241006615,17,6,1,18,0
1553.4370727529847,17,2,1,38,0
1104.8923380675192,21,6,1,26,0
1322.286667478702,22,6,1,15,0
646.4792360872241,5,0,1,13,0
963.0666297033824,10,3,0,33,0
1235.0911477251461,2,0,1,6,0
810.4167177254182,15,3,0,19,0
397.54670715555494,4,3,0,30,0
1923.3193441382928,23,3,0,21,0
1023.4236125451922,21,0,1,19,0
1468.1068202051133,1,5,0,14,0
822.6833399185601,14,2,1,24,0
710.908396287407,15,5,0,45,0
814.9214326357828,6,1,0,0,0
818.984090927514,15,1,0,16,0
1088.8160517679653,23,6,0,15,0
1087.396270092745,3,5,0,36,0
994.8104779498605,15,2,0,20,0
270.43678404995876,16,6,0,26,0
992.6548815225617,1,2,1,34,0
339.03869694088235,15,3,0,23,0
253.14543680523457,3,3,0,1,0
1865.3587889649943,6,1,0,45,0
1210.2950762822609,17,3,0,24,0
1319.3206261910439,5,6,1,18,0
873.8966592772047,3,3,0,44,1
1818.0528029378136,6,2,0,12,0
1276.2230486697513,1,0,0,28,0
1538.5705691776514,18,5,1,31,0
737.7563755863999,8,4,0,5,0
1920.0637497574319,3,4,0,8,0
1641.1021190264717,13,3,0,0,0
1708.0429775660728,4,3,1,23,0
345.2163405840828,6,5,1,9,0
542.6554525345679,7,4,0,34,0
571.9675727674705,14,2,0,5,0
542.5475372704955,18,4,0,47,0
1710.9609160464715,10,4,0,19,0
64.73770562197564,19,6,0,37,0
153.12387797256784,22,4,0,11,0
548.5558263891776,3,3,0,2,0
400.54607632423784,17,6,1,17,0
464.4873681518139,13,3,0,20,0
1596.0884353173467,5,5,1,34,0
723.7480785937789,2,4,0,36,1
12.53555192464302,17,3,1,18,0
859.2162086426863,0,5,1,24,0
816.3619687738675,7,4,0,17,0
228.7765936196425,0,2,0,39,0
1352.6074354143127,0,3,1,29,0
1404.4922795706027,18,0,1,41,0
1442.0655448851433,20,5,1,41,0
1457.2134201716256,9,3,0,33,0
1.1056010376613055,17,2,0,9,0
1907.8876868895977,11,2,0,21,0
1628.6033253422715,16,3,0,49,0
1808.0594114819812,0,1,1,3,0
32.27094731956083,7,5,1,2,0
1867.7837327756931,9,4,0,48,0
1619.7672688475213,9,4,0,48,0
1674.6010667744386,17,2,0,27,0
187.48148205921507,8,3,0,21,0
1477.8172798082767,1,1,1,11,0
1919.87346259454,2,5,0,48,0
1357.416135494903,1,0,0,12,0
1141.5522478445882,5,4,0,40,0
1891.313725820245,22,6,0,32,0
886.4313063471376,11,5,0,46,0
1198.9878390546469,21,5,0,18,0
953.200248695238,18,1,0,40,0
1865.7595964992381,14,5,0,16,0
153.09336880424902,18,4,0,46,0
1002.7382819498711,11,3,0,33,0
1374.217930329491,17,4,1,3,0
1584.0211703060515,15,0,1,38,0
1166.4542762408284,1,3,1,7,0
1817.9265704987865,10,2,0,32,0
1884.0409023208595,11,1,0,0,0
129.57412716397346,4,4,0,4,0
805.3387085432073,23,3,0,31,0
47.89458442058772,5,5,1,39,0
659.5038980915114,10,3,1,0,0
1074.1995677232337,20,4,0,34,0
1821.6790660893878,9,2,0,21,0
1693.2620906083403,3,4,0,28,0
255.87195361729945,8,2,1,16,0
186.96771910705053,11,5,1,29,0
1178.9454101745773,9,4,1,34,0
1064.7038269451066,13,3,0,0,0
501.5063616305612,4,0,0,3,1
1799.0067160231165,0,0,0,8,0
1854.8054525136454,4,5,0,44,0
805.8202652419851,15,6,0,31,0
1780.714811669927,4,6,1,4,0
768.5138396316822,4,3,0,13,0
